System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.867	0.889	0.878				320	49	40
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	DATE	0.0	0.0	0				0	1	3
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC	0.444	0.444	0.444				4	5	5
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS	0.89	0.928	0.908				129	16	10
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	SCOPE	0.883	0.938	0.91				121	16	8
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	WORK	0.857	0.825	0.841				66	11	14
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.824	0.844	0.834				304	65	56
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	DATE	0.0	0.0	0				0	1	3
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC	0.444	0.444	0.444				4	5	5
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS	0.862	0.899	0.88				125	20	14
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	SCOPE	0.854	0.907	0.88				117	20	12
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	WORK	0.753	0.725	0.739				58	19	22
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.879	0.904	0.887	0.071	0.095	0.085			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	DATE	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC	0.571	0.7	0.733	0.389	0.495	0.4			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS	0.893	0.946	0.913	0.096	0.139	0.064			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	SCOPE	0.886	0.951	0.907	0.102	0.151	0.069			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	WORK	0.844	0.871	0.846	0.114	0.142	0.136			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.844	0.867	0.851	0.089	0.111	0.097			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	DATE	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC	0.571	0.7	0.733	0.389	0.495	0.4			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PERS	0.863	0.914	0.881	0.117	0.154	0.094			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	SCOPE	0.867	0.933	0.888	0.107	0.151	0.086			
team2_bundle4_ajmc_fr_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	WORK	0.735	0.762	0.737	0.201	0.217	0.227			
